key,press_time,release_time,dwell_time,flight_time
s,0.0,90.96,90.96,0.0
e,227.31,343.67,116.36,136.36
c,445.66,576.51,130.85,101.99
u,722.65,864.97,142.32,146.14
r,959.4,1089.77,130.37,94.43
e,1207.2,1268.44,61.24,117.43
p,1448.47,1561.11,112.64,180.04
a,1641.1,1747.31,106.22,79.98
s,1937.92,2038.62,100.69,190.61
s,2178.8,2252.61,73.81,140.18
w,2394.64,2468.32,73.68,142.03
o,2579.36,2696.61,117.24,111.04
r,2788.78,2915.49,126.71,92.17
d,3007.8,3125.46,117.66,92.31
1,3244.3,3382.65,138.36,118.84
2,3543.49,3688.64,145.14,160.84
3,3788.69,3948.83,160.14,100.05
