key,press_time,release_time,dwell_time,flight_time
s,0.0,77.3,77.3,0.0
e,199.97,285.58,85.61,122.67
c,340.99,431.65,90.67,55.41
u,515.03,631.34,116.31,83.38
r,691.96,798.61,106.64,60.62
e,878.1,1003.68,125.57,79.49
p,1119.35,1220.17,100.82,115.67
a,1367.0,1464.87,97.87,146.83
s,1597.78,1680.43,82.64,132.92
s,1775.18,1827.37,52.19,94.76
w,1914.34,1965.91,51.57,86.96
o,2061.09,2149.95,88.86,95.18
r,2245.01,2333.05,88.04,95.06
d,2449.05,2517.5,68.45,116.0
1,2603.48,2707.8,104.32,85.98
2,2801.62,2897.14,95.53,93.82
3,2972.65,3084.37,111.72,75.51
