key,press_time,release_time,dwell_time,flight_time
s,0.0,225.89,225.89,0.0
e,438.5,717.06,278.56,212.61
c,895.47,935.47,40.0,178.41
u,1317.11,1389.3,72.18,381.64
r,1824.62,2067.58,242.96,435.33
e,2356.04,2609.49,253.44,288.47
p,2761.85,3018.38,256.53,152.36
a,3370.17,3579.71,209.54,351.79
s,3796.26,3945.96,149.71,216.55
s,4277.3,4604.0,326.69,331.34
w,4806.56,4999.99,193.43,202.57
o,5239.26,5441.64,202.38,239.27
r,5575.72,5808.7,232.98,134.08
d,5880.56,6119.91,239.35,71.86
1,6291.34,6458.07,166.74,171.43
2,6760.06,6898.99,138.93,301.98
3,7157.36,7517.43,360.07,258.37
