key,press_time,release_time,dwell_time,flight_time
s,0.0,115.8,115.8,0.0
e,241.25,408.56,167.31,125.45
c,585.49,750.5,165.01,176.92
u,942.63,1113.4,170.77,192.14
r,1267.98,1490.32,222.34,154.58
e,1642.13,1864.35,222.22,151.81
p,1995.18,2234.48,239.31,130.82
a,2473.09,2613.77,140.68,238.6
s,2770.68,2918.47,147.79,156.91
s,3051.19,3193.15,141.96,132.72
w,3359.45,3519.18,159.74,166.3
o,3697.63,3844.81,147.18,178.44
r,3942.39,4167.83,225.44,97.58
d,4335.53,4475.09,139.56,167.7
1,4730.85,4965.83,234.98,255.76
2,5167.64,5425.85,258.21,201.8
3,5597.35,5749.28,151.93,171.5
