key,press_time,release_time,dwell_time,flight_time
s,0.0,73.59,73.59,0.0
e,127.17,202.37,75.2,53.59
c,304.17,398.05,93.88,101.8
u,479.29,547.41,68.12,81.24
r,604.78,683.92,79.13,57.38
e,791.58,850.5,58.92,107.66
p,956.09,1054.77,98.67,105.59
a,1136.28,1206.15,69.87,81.51
s,1267.99,1338.01,70.02,61.84
s,1430.08,1505.84,75.75,92.08
w,1604.8,1674.99,70.18,98.97
o,1763.97,1835.14,71.17,88.98
r,1924.2,1987.98,63.79,89.06
d,2082.23,2159.07,76.85,94.24
1,2242.55,2331.9,89.35,83.47
2,2434.47,2517.11,82.64,102.57
3,2594.66,2692.67,98.01,77.55
