key,press_time,release_time,dwell_time,flight_time
s,0.0,111.44,111.44,0.0
e,326.29,472.45,146.17,214.85
c,579.25,756.13,176.87,106.8
u,872.11,1013.52,141.41,115.98
r,1190.69,1307.85,117.16,177.17
e,1483.48,1686.37,202.88,175.63
p,1841.24,2041.04,199.81,154.87
a,2157.32,2268.69,111.36,116.28
s,2427.73,2530.14,102.42,159.04
s,2637.97,2723.3,85.32,107.83
w,2834.2,2967.88,133.68,110.91
o,3157.52,3291.61,134.1,189.64
r,3466.16,3641.72,175.56,174.55
d,3853.89,3995.18,141.29,212.17
1,4118.67,4365.23,246.56,123.49
2,4498.27,4697.47,199.2,133.04
3,4875.5,5067.9,192.4,178.03
