key,press_time,release_time,dwell_time,flight_time
s,0.0,110.38,110.38,0.0
e,260.11,354.11,94.0,149.73
c,469.76,609.67,139.91,115.65
u,799.24,915.6,116.35,189.57
r,1080.74,1210.36,129.62,165.15
e,1342.54,1497.15,154.61,132.18
p,1754.6,1942.64,188.04,257.45
a,2078.91,2150.65,71.74,136.27
s,2301.59,2374.51,72.91,150.95
s,2548.7,2639.24,90.54,174.19
w,2787.75,2960.38,172.63,148.52
o,3068.5,3196.61,128.11,108.12
r,3312.86,3459.85,146.99,116.25
d,3573.91,3686.26,112.35,114.07
1,3843.59,4020.31,176.72,157.34
2,4118.97,4255.26,136.29,98.66
3,4392.25,4542.15,149.9,136.99
