key,press_time,release_time,dwell_time,flight_time
s,0.0,95.65,95.65,0.0
e,289.5,399.95,110.45,193.84
c,597.45,709.74,112.29,197.5
u,862.11,980.15,118.04,152.37
r,1068.68,1183.85,115.17,88.53
e,1387.98,1467.28,79.29,204.13
p,1598.22,1709.19,110.97,130.95
a,1854.4,1960.48,106.08,145.21
s,2095.51,2205.48,109.97,135.03
s,2351.64,2480.96,129.32,146.17
w,2627.39,2748.93,121.54,146.43
o,2908.44,2997.72,89.27,159.51
r,3112.17,3188.13,75.96,114.45
d,3309.36,3415.91,106.54,121.24
1,3591.93,3733.45,141.52,176.02
2,3883.46,3973.88,90.41,150.02
3,4108.36,4228.53,120.17,134.48
