key,press_time,release_time,dwell_time,flight_time
s,0.0,81.61,81.61,0.0
e,171.21,239.65,68.44,89.6
c,332.62,428.93,96.31,92.97
u,513.62,608.24,94.62,84.69
r,697.23,829.74,132.51,88.99
e,941.07,1030.53,89.46,111.33
p,1099.84,1215.59,115.75,69.31
a,1329.59,1428.67,99.08,114.0
s,1514.56,1590.98,76.43,85.88
s,1701.65,1759.5,57.85,110.67
w,1875.29,1951.83,76.55,115.78
o,2054.19,2111.77,57.58,102.36
r,2179.07,2279.04,99.96,67.3
d,2388.4,2480.19,91.79,109.36
1,2624.15,2738.96,114.81,143.97
2,2874.7,2977.94,103.23,135.74
3,3096.2,3181.15,84.95,118.26
