key,press_time,release_time,dwell_time,flight_time
s,0.0,105.88,105.88,0.0
e,306.92,487.23,180.31,201.04
c,607.11,723.04,115.93,119.88
u,856.6,991.2,134.61,133.56
r,1219.91,1381.43,161.52,228.71
e,1559.72,1726.55,166.82,178.29
p,1883.22,2027.49,144.27,156.68
a,2179.75,2339.28,159.53,152.26
s,2512.41,2647.36,134.95,173.13
s,2792.22,2921.73,129.52,144.86
w,3029.11,3085.64,56.53,107.38
o,3206.63,3374.49,167.87,120.99
r,3522.81,3680.53,157.73,148.31
d,3815.44,3883.5,68.06,134.91
1,3969.68,4157.28,187.6,86.18
2,4223.52,4434.52,211.0,66.24
3,4576.01,4702.42,126.41,141.49
