key,press_time,release_time,dwell_time,flight_time
s,0.0,195.03,195.03,0.0
e,428.21,695.36,267.14,233.18
c,997.33,1153.75,156.41,301.98
u,1399.08,1586.76,187.68,245.33
r,1749.07,1942.99,193.92,162.31
e,2153.1,2291.45,138.35,210.11
p,2439.68,2672.48,232.8,148.24
a,2835.48,2937.02,101.54,163.0
s,3088.22,3272.02,183.81,151.19
s,3423.31,3576.32,153.01,151.28
w,3849.79,4117.63,267.83,273.47
o,4368.66,4579.18,210.52,251.04
r,4847.29,4990.37,143.08,268.1
d,5208.34,5355.35,147.01,217.97
1,5596.31,5808.42,212.1,240.97
2,6017.74,6266.38,248.64,209.33
3,6446.75,6636.23,189.47,180.37
