key,press_time,release_time,dwell_time,flight_time
s,0.0,207.72,207.72,0.0
e,388.61,572.9,184.29,180.89
c,726.08,953.32,227.24,153.17
u,1075.64,1236.36,160.73,122.32
r,1447.14,1666.13,219.0,210.77
e,1848.43,2015.95,167.52,182.3
p,2224.87,2510.13,285.26,208.92
a,2686.82,2876.14,189.32,176.69
s,3170.22,3380.54,210.32,294.07
s,3541.89,3758.99,217.09,161.35
w,3935.87,4097.05,161.18,176.88
o,4272.47,4429.56,157.09,175.41
r,4630.38,4839.62,209.25,200.81
d,5086.61,5329.25,242.65,246.99
1,5534.88,5805.88,271.0,205.62
2,5983.29,6326.33,343.04,177.41
3,6534.92,6809.67,274.74,208.59
