key,press_time,release_time,dwell_time,flight_time
s,0.0,63.29,63.29,0.0
e,228.78,330.53,101.76,165.48
c,471.23,549.59,78.36,140.7
u,697.19,818.2,121.02,147.6
r,967.96,1126.78,158.82,149.75
e,1261.44,1383.51,122.07,134.66
p,1472.59,1621.28,148.7,89.08
a,1765.4,1868.27,102.86,144.12
s,2013.62,2133.29,119.66,145.36
s,2331.7,2447.99,116.29,198.42
w,2555.28,2667.75,112.47,107.29
o,2862.21,2943.0,80.78,194.46
r,3090.82,3186.91,96.09,147.82
d,3317.55,3375.39,57.84,130.64
1,3514.55,3661.51,146.96,139.16
2,3818.45,3978.21,159.76,156.94
3,4068.78,4167.98,99.21,90.57
