key,press_time,release_time,dwell_time,flight_time
s,0.0,90.69,90.69,0.0
e,197.66,270.75,73.09,106.97
c,362.88,440.62,77.74,92.14
u,560.38,654.26,93.88,119.76
r,768.81,841.56,72.74,114.55
e,925.85,994.42,68.57,84.3
p,1120.22,1229.31,109.1,125.79
a,1316.24,1404.12,87.88,86.93
s,1515.13,1608.84,93.72,111.01
s,1725.79,1799.27,73.47,116.95
w,1905.19,1979.96,74.77,105.92
o,2100.06,2161.73,61.67,120.09
r,2251.62,2319.09,67.47,89.88
d,2387.26,2444.24,56.98,68.17
1,2491.0,2584.73,93.73,46.76
2,2724.71,2830.43,105.73,139.98
3,2929.99,3031.33,101.34,99.56
