key,press_time,release_time,dwell_time,flight_time
s,0.0,181.23,181.23,0.0
e,363.14,551.8,188.66,181.91
c,738.2,967.6,229.4,186.4
u,1122.92,1346.76,223.84,155.32
r,1495.89,1610.62,114.72,149.13
e,1674.71,1836.34,161.63,64.09
p,2019.87,2188.92,169.05,183.53
a,2294.1,2471.64,177.54,105.18
s,2621.04,2855.05,234.01,149.4
s,3022.81,3168.17,145.36,167.76
w,3305.33,3505.21,199.88,137.16
o,3595.68,3751.48,155.79,90.48
r,3908.56,4091.24,182.68,157.08
d,4220.6,4437.27,216.67,129.36
1,4632.17,4792.57,160.4,194.9
2,4932.79,5100.5,167.71,140.22
3,5234.84,5463.15,228.31,134.34
