key,press_time,release_time,dwell_time,flight_time
s,0.0,136.16,136.16,0.0
e,299.44,377.82,78.38,163.28
c,617.02,726.51,109.49,239.2
u,878.38,980.7,102.32,151.87
r,1013.2,1217.32,204.12,32.5
e,1477.98,1620.9,142.93,260.65
p,1649.07,1735.3,86.23,28.17
a,1925.92,2081.05,155.13,190.62
s,2161.54,2388.67,227.13,80.48
s,2583.47,2686.29,102.82,194.81
w,2889.75,3007.86,118.11,203.46
o,3164.78,3254.73,89.95,156.91
r,3442.13,3590.65,148.52,187.4
d,3677.86,3846.19,168.34,87.2
1,3951.87,4193.83,241.96,105.67
2,4302.7,4345.26,42.56,108.87
3,4511.43,4751.36,239.92,166.17
