key,press_time,release_time,dwell_time,flight_time
s,0.0,116.51,116.51,0.0
e,258.31,385.23,126.92,141.8
c,492.53,648.09,155.56,107.3
u,745.42,904.7,159.28,97.33
r,1010.76,1101.88,91.12,106.06
e,1176.85,1296.92,120.08,74.97
p,1433.32,1512.94,79.61,136.4
a,1691.73,1812.17,120.44,178.8
s,1899.59,2001.65,102.06,87.42
s,2169.76,2267.31,97.54,168.11
w,2384.66,2547.83,163.17,117.36
o,2712.74,2847.03,134.29,164.91
r,3005.26,3072.38,67.12,158.23
d,3193.9,3292.05,98.15,121.52
1,3429.07,3604.72,175.65,137.02
2,3744.41,3932.05,187.63,139.69
3,4091.02,4243.58,152.56,158.97
