key,press_time,release_time,dwell_time,flight_time
s,0.0,88.72,88.72,0.0
e,221.59,334.58,112.99,132.87
c,505.55,609.25,103.7,170.97
u,733.42,867.41,134.0,124.17
r,983.81,1100.73,116.92,116.39
e,1208.56,1334.86,126.29,107.83
p,1532.64,1690.23,157.6,197.78
a,1817.18,1974.07,156.89,126.95
s,2097.73,2211.26,113.52,123.66
s,2334.67,2438.11,103.44,123.42
w,2578.7,2718.84,140.14,140.59
o,2847.49,2942.58,95.09,128.65
r,3050.83,3133.39,82.56,108.25
d,3218.59,3341.49,122.9,85.2
1,3467.29,3551.52,84.23,125.8
2,3671.0,3822.4,151.4,119.48
3,3971.5,4125.71,154.21,149.1
