key,press_time,release_time,dwell_time,flight_time
s,0.0,114.37,114.37,0.0
e,321.53,514.49,192.95,207.16
c,804.38,1000.05,195.67,289.89
u,1078.71,1240.57,161.86,78.66
r,1485.99,1736.21,250.22,245.42
e,1947.38,2115.24,167.87,211.17
p,2287.56,2381.96,94.41,172.31
a,2629.94,2813.75,183.81,247.97
s,2900.27,3015.69,115.42,86.51
s,3116.89,3351.29,234.4,101.21
w,3516.32,3748.62,232.31,165.02
o,3928.39,4082.5,154.11,179.77
r,4335.16,4585.0,249.84,252.66
d,4645.35,4842.67,197.32,60.35
1,5142.07,5230.09,88.02,299.4
2,5592.1,5772.33,180.23,362.02
3,5882.41,5965.05,82.64,110.08
