key,press_time,release_time,dwell_time,flight_time
s,0.0,164.51,164.51,0.0
e,326.27,434.97,108.7,161.75
c,573.84,722.09,148.25,138.87
u,851.13,1022.07,170.95,129.04
r,1183.65,1303.36,119.72,161.57
e,1414.86,1591.62,176.76,111.49
p,1713.75,1812.27,98.52,122.13
a,1983.68,2055.46,71.78,171.41
s,2315.08,2391.95,76.86,259.62
s,2573.44,2700.32,126.88,181.49
w,2919.83,3045.04,125.21,219.51
o,3239.61,3399.35,159.74,194.57
r,3567.98,3666.83,98.85,168.63
d,3825.29,3953.48,128.19,158.46
1,4071.54,4243.59,172.05,118.06
2,4351.21,4598.75,247.54,107.62
3,4703.3,4865.39,162.09,104.55
