key,press_time,release_time,dwell_time,flight_time
s,0.0,96.02,96.02,0.0
e,201.68,338.26,136.58,105.66
c,492.31,636.58,144.26,154.05
u,838.06,916.27,78.21,201.49
r,1020.13,1164.23,144.09,103.86
e,1336.06,1494.3,158.25,171.83
p,1672.83,1814.5,141.67,178.52
a,1920.82,2056.92,136.1,106.32
s,2210.03,2287.87,77.85,153.11
s,2402.54,2480.01,77.47,114.67
w,2652.5,2804.47,151.97,172.49
o,2940.82,3067.11,126.29,136.35
r,3205.94,3336.06,130.12,138.83
d,3458.96,3617.23,158.26,122.9
1,3736.68,3880.64,143.97,119.45
2,4010.13,4158.34,148.21,129.49
3,4300.5,4450.5,150.0,142.16
