key,press_time,release_time,dwell_time,flight_time
s,0.0,66.14,66.14,0.0
e,168.52,270.54,102.01,102.38
c,347.39,444.27,96.87,76.86
u,533.82,626.82,93.0,89.55
r,751.81,818.76,66.95,125.0
e,896.83,989.45,92.62,78.07
p,1073.68,1198.45,124.77,84.22
a,1270.33,1372.06,101.73,71.88
s,1492.02,1574.53,82.51,119.96
s,1724.7,1832.28,107.58,150.17
w,1938.77,2009.48,70.71,106.49
o,2125.65,2211.41,85.77,116.17
r,2301.25,2381.97,80.72,89.83
d,2500.57,2591.75,91.18,118.61
1,2661.85,2749.44,87.59,70.1
2,2922.63,3029.72,107.09,173.19
3,3087.7,3209.27,121.57,57.98
