key,press_time,release_time,dwell_time,flight_time
s,0.0,76.32,76.32,0.0
e,173.35,310.53,137.18,97.03
c,375.25,427.81,52.56,64.72
u,495.29,593.92,98.62,67.49
r,674.5,782.82,108.32,80.58
e,876.32,965.96,89.64,93.51
p,1071.47,1172.25,100.79,105.5
a,1288.56,1372.97,84.41,116.31
s,1520.88,1609.94,89.06,147.91
s,1725.02,1817.74,92.72,115.08
w,1873.0,1976.85,103.85,55.25
o,2066.52,2145.48,78.96,89.67
r,2248.73,2333.59,84.87,103.25
d,2458.08,2532.8,74.72,124.49
1,2607.57,2741.76,134.2,74.76
2,2826.8,2908.33,81.53,85.04
3,3000.71,3087.16,86.45,92.38
