key,press_time,release_time,dwell_time,flight_time
s,0.0,115.78,115.78,0.0
e,267.54,437.66,170.12,151.76
c,559.84,665.59,105.75,122.18
u,751.0,861.63,110.63,85.42
r,923.92,1069.7,145.77,62.29
e,1208.18,1365.46,157.28,138.48
p,1481.36,1638.48,157.13,115.89
a,1734.47,1874.73,140.26,95.99
s,2025.49,2150.83,125.35,150.76
s,2272.36,2365.03,92.67,121.52
w,2495.34,2612.2,116.86,130.31
o,2771.37,2879.23,107.85,159.17
r,3010.77,3152.72,141.95,131.54
d,3358.45,3489.64,131.19,205.73
1,3593.59,3747.85,154.26,103.95
2,3822.65,3961.8,139.15,74.8
3,4068.47,4273.37,204.9,106.67
