key,press_time,release_time,dwell_time,flight_time
s,0.0,135.59,135.59,0.0
e,340.98,466.03,125.05,205.39
c,590.71,747.76,157.05,124.68
u,813.09,995.47,182.38,65.33
r,1162.77,1358.98,196.21,167.3
e,1456.69,1634.9,178.21,97.71
p,1805.48,2043.82,238.34,170.58
a,2182.73,2294.76,112.02,138.91
s,2501.33,2720.44,219.11,206.57
s,2906.45,3016.18,109.73,186.01
w,3088.4,3264.85,176.45,72.22
o,3448.33,3630.64,182.31,183.48
r,3795.51,3937.71,142.2,164.87
d,4138.25,4257.65,119.41,200.54
1,4468.67,4649.33,180.66,211.01
2,4770.49,4964.69,194.21,121.16
3,5101.16,5343.08,241.92,136.47
