key,press_time,release_time,dwell_time,flight_time
s,0.0,105.16,105.16,0.0
e,223.61,305.28,81.67,118.45
c,398.4,491.02,92.62,93.12
u,599.04,687.8,88.75,108.03
r,788.53,859.59,71.06,100.73
e,988.14,1085.45,97.31,128.55
p,1206.52,1331.76,125.24,121.07
a,1415.01,1528.41,113.4,83.25
s,1634.56,1775.32,140.75,106.16
s,1869.42,1956.58,87.17,94.1
w,2071.59,2157.13,85.53,115.01
o,2246.05,2366.09,120.04,88.92
r,2400.23,2494.42,94.19,34.14
d,2619.98,2730.02,110.04,125.56
1,2837.35,2924.49,87.14,107.33
2,3011.76,3139.32,127.57,87.27
3,3214.4,3297.97,83.57,75.08
