key,press_time,release_time,dwell_time,flight_time
s,0.0,85.15,85.15,0.0
e,171.89,257.14,85.25,86.74
c,375.03,468.48,93.45,117.88
u,562.14,635.21,73.07,93.66
r,758.0,847.78,89.78,122.8
e,943.94,1043.85,99.92,96.16
p,1155.45,1266.11,110.66,111.59
a,1360.29,1426.84,66.55,94.18
s,1568.57,1628.4,59.83,141.72
s,1686.38,1761.31,74.94,57.98
w,1883.17,1981.79,98.62,121.86
o,2108.63,2222.99,114.36,126.85
r,2310.3,2402.4,92.1,87.31
d,2537.26,2602.93,65.68,134.85
1,2791.07,2857.31,66.24,188.13
2,2965.38,3063.66,98.28,108.06
3,3167.69,3276.38,108.69,104.03
