key,press_time,release_time,dwell_time,flight_time
s,0.0,85.83,85.83,0.0
e,136.27,232.61,96.34,50.44
c,313.46,407.16,93.71,80.84
u,500.82,562.29,61.46,93.66
r,691.48,790.33,98.85,129.19
e,893.07,987.91,94.84,102.74
p,1100.94,1209.3,108.36,113.03
a,1333.17,1404.92,71.75,123.87
s,1472.93,1562.95,90.03,68.0
s,1660.55,1735.89,75.33,97.6
w,1836.23,1914.3,78.07,100.35
o,1987.33,2060.37,73.04,73.03
r,2165.84,2237.71,71.87,105.47
d,2342.86,2386.91,44.05,105.15
1,2484.0,2569.46,85.46,97.09
2,2677.93,2779.57,101.64,108.47
3,2876.99,2988.63,111.64,97.43
