key,press_time,release_time,dwell_time,flight_time
s,0.0,58.62,58.62,0.0
e,142.33,261.95,119.62,83.71
c,293.97,364.78,70.8,32.03
u,434.07,536.49,102.41,69.3
r,622.69,693.78,71.09,86.2
e,774.34,869.0,94.66,80.56
p,998.19,1117.86,119.67,129.19
a,1172.33,1268.59,96.26,54.46
s,1361.52,1431.79,70.27,92.94
s,1543.89,1595.98,52.09,112.1
w,1701.32,1783.0,81.68,105.34
o,1855.11,1964.26,109.14,72.11
r,2066.01,2183.27,117.26,101.76
d,2273.38,2349.91,76.53,90.11
1,2452.21,2565.38,113.17,102.3
2,2652.22,2744.42,92.21,86.83
3,2857.68,2962.82,105.14,113.26
