key,press_time,release_time,dwell_time,flight_time
s,0.0,248.38,248.38,0.0
e,463.55,745.82,282.27,215.17
c,865.08,905.08,40.0,119.26
u,1193.52,1289.95,96.44,288.44
r,1347.76,1488.52,140.76,57.81
e,1818.32,1994.16,175.85,329.79
p,2147.22,2325.05,177.84,153.06
a,2545.68,2695.4,149.72,220.63
s,2855.0,3002.78,147.78,159.6
s,3206.64,3462.9,256.26,203.86
w,3727.33,3901.09,173.76,264.43
o,4077.03,4117.03,40.0,175.94
r,4374.68,4512.7,138.03,257.65
d,4537.7,4763.24,225.53,25.0
1,5128.41,5230.09,101.68,365.17
2,5284.28,5439.22,154.94,54.19
3,5646.99,5778.19,131.2,207.77
