key,press_time,release_time,dwell_time,flight_time
s,0.0,78.86,78.86,0.0
e,217.02,382.77,165.76,138.16
c,522.69,652.21,129.52,139.92
u,754.28,839.07,84.79,102.08
r,948.04,1051.03,102.99,108.96
e,1180.11,1305.4,125.3,129.08
p,1389.67,1513.27,123.6,84.26
a,1638.16,1763.36,125.19,124.9
s,1849.5,1968.9,119.4,86.14
s,2085.66,2221.46,135.8,116.76
w,2345.97,2470.05,124.08,124.5
o,2632.5,2738.23,105.73,162.45
r,2885.84,2990.69,104.85,147.62
d,3113.44,3221.64,108.19,122.76
1,3334.26,3479.6,145.35,112.62
2,3587.24,3672.26,85.02,107.64
3,3788.97,3935.73,146.76,116.71
