key,press_time,release_time,dwell_time,flight_time
s,0.0,69.62,69.62,0.0
e,183.95,269.98,86.02,114.33
c,358.25,445.68,87.43,88.27
u,531.62,580.02,48.4,85.94
r,678.92,782.23,103.32,98.9
e,842.28,896.9,54.62,60.05
p,1005.36,1096.34,90.98,108.46
a,1192.86,1279.74,86.88,96.52
s,1355.5,1420.52,65.02,75.76
s,1579.95,1648.25,68.29,159.43
w,1764.15,1830.1,65.95,115.9
o,1921.01,2004.67,83.66,90.91
r,2076.55,2138.72,62.17,71.88
d,2233.77,2320.93,87.16,95.06
1,2444.81,2544.83,100.02,123.88
2,2690.85,2790.67,99.82,146.02
3,2886.13,2994.51,108.38,95.46
