key,press_time,release_time,dwell_time,flight_time
s,0.0,119.55,119.55,0.0
e,228.79,330.01,101.22,109.24
c,382.67,452.93,70.26,52.66
u,556.86,678.92,122.06,103.93
r,750.7,823.36,72.66,71.78
e,923.93,1041.83,117.89,100.57
p,1139.48,1261.41,121.93,97.65
a,1316.22,1399.1,82.88,54.81
s,1462.64,1534.04,71.41,63.53
s,1609.5,1708.64,99.15,75.45
w,1789.32,1876.28,86.96,80.68
o,1954.23,2085.99,131.76,77.94
r,2142.4,2236.56,94.16,56.41
d,2348.16,2450.55,102.38,111.6
1,2562.61,2660.1,97.5,112.06
2,2771.77,2885.52,113.74,111.67
3,2981.73,3082.58,100.85,96.21
