key,press_time,release_time,dwell_time,flight_time
s,0.0,93.58,93.58,0.0
e,242.51,320.33,77.82,148.93
c,478.06,603.55,125.49,157.73
u,697.88,815.78,117.9,94.33
r,947.95,1078.81,130.85,132.17
e,1196.7,1336.28,139.58,117.89
p,1457.75,1556.5,98.74,121.47
a,1666.26,1788.34,122.08,109.77
s,1963.28,2037.35,74.07,174.94
s,2237.57,2346.08,108.51,200.22
w,2561.07,2704.01,142.94,214.99
o,2822.56,2940.29,117.72,118.56
r,3053.4,3164.27,110.87,113.11
d,3354.06,3465.55,111.49,189.78
1,3695.82,3842.52,146.7,230.27
2,3973.64,4104.43,130.79,131.11
3,4270.86,4407.62,136.76,166.43
