key,press_time,release_time,dwell_time,flight_time
s,0.0,45.25,45.25,0.0
e,144.38,284.47,140.09,99.13
c,378.44,446.05,67.6,93.98
u,538.71,608.71,69.99,92.67
r,670.82,748.12,77.3,62.11
e,829.8,914.86,85.06,81.68
p,1022.45,1102.77,80.32,107.59
a,1233.23,1354.73,121.5,130.46
s,1523.32,1601.35,78.03,168.59
s,1695.65,1771.5,75.85,94.3
w,1843.76,1916.46,72.7,72.27
o,2033.41,2114.31,80.9,116.95
r,2205.62,2311.11,105.49,91.31
d,2438.75,2478.75,40.0,127.64
1,2536.46,2667.46,131.0,57.7
2,2774.13,2849.73,75.6,106.67
3,2944.8,3054.03,109.23,95.07
