key,press_time,release_time,dwell_time,flight_time
s,0.0,60.34,60.34,0.0
e,146.33,229.44,83.11,85.99
c,320.92,416.1,95.18,91.48
u,496.68,564.65,67.97,80.58
r,653.69,732.93,79.24,89.04
e,802.75,852.19,49.44,69.82
p,932.94,1033.61,100.68,80.74
a,1115.29,1196.93,81.64,81.67
s,1295.49,1346.93,51.44,98.56
s,1418.6,1492.11,73.51,71.68
w,1595.34,1680.64,85.3,103.23
o,1795.16,1878.79,83.63,114.53
r,1971.98,2060.77,88.79,93.19
d,2153.07,2213.99,60.92,92.3
1,2285.69,2354.49,68.81,71.7
2,2423.34,2514.76,91.42,68.84
3,2572.19,2668.02,95.84,57.43
