key,press_time,release_time,dwell_time,flight_time
s,0.0,150.61,150.61,0.0
e,283.95,463.03,179.08,133.33
c,613.86,835.02,221.16,150.83
u,1008.52,1140.65,132.13,173.49
r,1256.88,1432.08,175.19,116.24
e,1537.34,1715.18,177.84,105.26
p,1901.09,2063.31,162.23,185.91
a,2174.44,2341.05,166.61,111.13
s,2472.37,2596.69,124.32,131.31
s,2706.3,2859.88,153.57,109.62
w,2988.89,3126.07,137.17,129.02
o,3334.98,3534.74,199.76,208.91
r,3694.39,3840.46,146.07,159.65
d,3975.91,4124.6,148.69,135.46
1,4239.47,4456.2,216.73,114.87
2,4581.6,4731.85,150.25,125.4
3,4851.97,5078.51,226.53,120.12
