key,press_time,release_time,dwell_time,flight_time
s,0.0,116.79,116.79,0.0
e,292.86,555.99,263.14,176.07
c,695.56,790.6,95.04,139.57
u,986.78,1203.71,216.93,196.17
r,1380.97,1578.35,197.39,177.25
e,1781.78,1989.35,207.58,203.42
p,2152.41,2311.58,159.17,163.06
a,2437.46,2553.31,115.85,125.87
s,2663.16,2803.22,140.06,109.85
s,3021.62,3178.53,156.91,218.39
w,3278.65,3486.55,207.9,100.13
o,3627.53,3862.92,235.39,140.98
r,4108.58,4272.5,163.92,245.65
d,4603.73,4716.34,112.61,331.23
1,4858.76,5152.66,293.89,142.42
2,5322.52,5552.14,229.62,169.86
3,5613.02,5816.72,203.7,60.89
