key,press_time,release_time,dwell_time,flight_time
s,0.0,82.23,82.23,0.0
e,179.0,332.36,153.36,96.77
c,480.11,605.92,125.81,147.75
u,781.84,943.54,161.7,175.92
r,1044.19,1184.5,140.32,100.64
e,1323.96,1480.86,156.9,139.46
p,1639.43,1791.5,152.07,158.57
a,1925.11,2048.08,122.97,133.61
s,2136.87,2270.35,133.49,88.79
s,2542.91,2644.52,101.62,272.55
w,2837.9,2970.77,132.87,193.37
o,3125.66,3196.12,70.46,154.89
r,3340.28,3470.83,130.55,144.16
d,3637.59,3760.44,122.85,166.76
1,3883.46,4046.47,163.01,123.02
2,4240.43,4450.19,209.76,193.96
3,4583.29,4725.09,141.8,133.1
