key,press_time,release_time,dwell_time,flight_time
s,0.0,117.13,117.13,0.0
e,246.37,384.58,138.21,129.24
c,504.69,607.59,102.9,120.11
u,766.82,877.68,110.85,159.24
r,1025.43,1117.96,92.53,147.75
e,1207.08,1309.5,102.42,89.12
p,1416.67,1611.12,194.45,107.17
a,1719.44,1875.75,156.32,108.32
s,1984.79,2105.56,120.77,109.03
s,2253.46,2406.59,153.13,147.9
w,2520.17,2631.72,111.55,113.58
o,2770.94,2876.29,105.34,139.23
r,2999.96,3085.51,85.54,123.68
d,3251.11,3388.4,137.3,165.6
1,3491.5,3683.15,191.64,103.1
2,3809.56,3957.29,147.73,126.42
3,4102.46,4236.83,134.37,145.18
