key,press_time,release_time,dwell_time,flight_time
s,0.0,40.0,40.0,0.0
e,107.59,150.0,42.41,67.59
c,213.36,280.02,66.66,63.36
u,360.9,423.51,62.61,80.87
r,511.81,578.52,66.71,88.3
e,631.16,699.0,67.84,52.64
p,762.21,842.08,79.87,63.21
a,916.84,974.54,57.71,74.76
s,1078.18,1127.1,48.92,103.64
s,1218.44,1287.24,68.81,91.34
w,1363.75,1454.81,91.06,76.51
o,1545.29,1620.83,75.54,90.47
r,1707.03,1768.79,61.76,86.2
d,1842.28,1913.57,71.29,73.49
1,2002.44,2077.91,75.47,88.87
2,2174.7,2255.27,80.57,96.79
3,2332.1,2417.45,85.35,76.83
