key,press_time,release_time,dwell_time,flight_time
s,0.0,73.98,73.98,0.0
e,161.5,220.39,58.89,87.52
c,284.95,354.13,69.18,64.56
u,442.97,509.57,66.6,88.85
r,597.34,670.54,73.2,87.77
e,753.89,807.22,53.33,83.34
p,873.21,938.24,65.03,65.99
a,1040.64,1087.5,46.86,102.4
s,1162.05,1206.9,44.85,74.55
s,1291.37,1339.76,48.39,84.47
w,1436.84,1512.96,76.12,97.08
o,1587.56,1642.36,54.79,74.6
r,1735.9,1803.14,67.24,93.54
d,1876.14,1923.69,47.55,73.0
1,1997.29,2083.78,86.49,73.6
2,2146.1,2228.6,82.5,62.31
3,2300.73,2377.35,76.62,72.13
