key,press_time,release_time,dwell_time,flight_time
s,0.0,53.45,53.45,0.0
e,141.45,238.11,96.66,88.0
c,338.49,461.03,122.54,100.37
u,582.14,643.3,61.16,121.1
r,718.57,806.7,88.13,75.28
e,931.85,1024.11,92.26,125.16
p,1095.57,1172.98,77.41,71.46
a,1295.9,1379.39,83.49,122.93
s,1478.14,1549.5,71.36,98.74
s,1644.91,1702.63,57.72,95.41
w,1790.12,1857.54,67.42,87.49
o,1909.08,2043.42,134.34,51.54
r,2130.66,2199.83,69.17,87.25
d,2288.92,2402.22,113.3,89.09
1,2500.66,2576.36,75.7,98.44
2,2614.44,2723.61,109.17,38.08
3,2832.19,2954.5,122.31,108.58
