key,press_time,release_time,dwell_time,flight_time
s,0.0,129.87,129.87,0.0
e,282.86,416.67,133.8,153.0
c,541.87,635.27,93.41,125.2
u,803.11,905.75,102.64,167.83
r,1054.27,1153.25,98.98,148.52
e,1240.98,1361.67,120.69,87.73
p,1522.31,1682.39,160.08,160.64
a,1753.32,1862.32,109.0,70.93
s,1979.52,2075.42,95.91,117.2
s,2204.34,2289.62,85.28,128.92
w,2416.05,2519.17,103.12,126.42
o,2666.18,2808.58,142.4,147.01
r,2956.77,3064.98,108.21,148.19
d,3161.94,3246.27,84.33,96.96
1,3404.86,3538.75,133.89,158.6
2,3688.14,3848.77,160.63,149.39
3,4007.49,4074.74,67.24,158.72
