key,press_time,release_time,dwell_time,flight_time
s,0.0,127.86,127.86,0.0
e,198.29,310.01,111.72,70.43
c,520.95,706.46,185.51,210.94
u,875.31,985.72,110.4,168.85
r,1199.74,1393.92,194.17,214.02
e,1560.75,1734.5,173.76,166.83
p,1861.3,2039.53,178.23,126.79
a,2108.08,2227.33,119.26,68.55
s,2399.38,2541.14,141.76,172.05
s,2756.69,2946.59,189.89,215.55
w,3088.79,3229.59,140.79,142.2
o,3412.51,3586.94,174.43,182.93
r,3837.85,3976.07,138.22,250.9
d,4120.05,4245.4,125.34,143.99
1,4411.2,4587.09,175.89,165.8
2,4702.34,4845.49,143.15,115.25
3,5028.89,5144.93,116.05,183.4
