key,press_time,release_time,dwell_time,flight_time
s,0.0,67.78,67.78,0.0
e,128.11,193.8,65.69,60.33
c,267.05,335.52,68.47,73.26
u,424.4,492.0,67.61,88.87
r,575.85,640.44,64.58,83.85
e,716.61,775.36,58.75,76.18
p,847.89,950.41,102.53,72.52
a,1038.58,1110.63,72.05,88.16
s,1166.39,1249.6,83.22,55.75
s,1298.76,1347.61,48.86,49.15
w,1444.28,1520.57,76.29,96.67
o,1629.08,1703.07,73.99,108.51
r,1766.89,1851.12,84.23,63.82
d,1937.74,1996.45,58.71,86.62
1,2078.46,2175.51,97.05,82.01
2,2269.59,2365.47,95.88,94.09
3,2426.79,2516.4,89.61,61.32
