key,press_time,release_time,dwell_time,flight_time
s,0.0,72.34,72.34,0.0
e,316.54,465.44,148.9,244.2
c,615.93,694.9,78.97,150.49
u,822.44,911.42,88.99,127.54
r,1011.2,1109.87,98.67,99.77
e,1213.91,1367.84,153.92,104.05
p,1494.69,1631.86,137.16,126.86
a,1752.85,1829.02,76.17,120.99
s,1998.15,2153.31,155.16,169.13
s,2294.88,2418.78,123.9,141.57
w,2513.09,2587.83,74.74,94.31
o,2742.34,2884.52,142.18,154.51
r,3083.64,3195.26,111.63,199.12
d,3309.91,3387.61,77.7,114.64
1,3520.45,3675.49,155.04,132.84
2,3822.89,3942.82,119.93,147.41
3,4045.89,4156.14,110.26,103.07
