key,press_time,release_time,dwell_time,flight_time
s,0.0,49.6,49.6,0.0
e,124.65,241.87,117.23,75.05
c,324.96,397.94,72.98,83.09
u,484.08,594.31,110.23,86.14
r,665.78,725.18,59.4,71.47
e,874.63,965.94,91.31,149.45
p,1034.29,1130.97,96.67,68.36
a,1218.92,1316.99,98.07,87.96
s,1379.65,1419.65,40.0,62.65
s,1467.57,1547.96,80.39,47.92
w,1666.68,1736.31,69.63,118.72
o,1826.29,1900.07,73.78,89.98
r,1972.18,2066.01,93.83,72.12
d,2160.12,2242.03,81.91,94.11
1,2319.7,2404.45,84.75,77.67
2,2517.12,2612.97,95.85,112.67
3,2679.96,2771.76,91.8,66.99
