key,press_time,release_time,dwell_time,flight_time
s,0.0,121.96,121.96,0.0
e,207.47,316.83,109.36,85.52
c,416.52,484.07,67.55,99.69
u,634.45,736.76,102.31,150.39
r,865.78,951.81,86.03,129.02
e,1052.83,1162.01,109.18,101.02
p,1288.56,1414.57,126.01,126.55
a,1531.51,1694.02,162.51,116.94
s,1810.47,1950.45,139.98,116.45
s,2114.13,2215.32,101.19,163.67
w,2349.99,2471.69,121.7,134.67
o,2588.08,2684.61,96.53,116.39
r,2797.32,2884.09,86.77,112.71
d,3017.83,3106.66,88.83,133.74
1,3318.28,3431.28,113.0,211.62
2,3502.04,3642.86,140.82,70.75
3,3771.28,3897.94,126.66,128.42
