key,press_time,release_time,dwell_time,flight_time
s,0.0,56.48,56.48,0.0
e,139.14,208.48,69.34,82.65
c,312.28,400.56,88.29,103.79
u,511.59,575.4,63.81,111.02
r,624.3,711.93,87.63,48.91
e,799.16,873.44,74.28,87.23
p,959.6,1027.75,68.16,86.16
a,1086.63,1161.06,74.43,58.87
s,1235.65,1332.34,96.7,74.58
s,1409.81,1481.33,71.52,77.46
w,1561.43,1648.2,86.78,80.09
o,1730.72,1807.9,77.18,82.51
r,1902.77,1972.31,69.54,94.87
d,2038.96,2109.18,70.22,66.66
1,2203.37,2294.33,90.97,94.19
2,2370.04,2432.72,62.68,75.7
3,2567.02,2646.45,79.43,134.3
