key,press_time,release_time,dwell_time,flight_time
s,0.0,76.73,76.73,0.0
e,193.7,285.32,91.62,116.97
c,421.25,518.53,97.28,135.92
u,583.2,646.35,63.15,64.67
r,777.71,845.33,67.62,131.36
e,961.08,1053.5,92.42,115.76
p,1193.0,1298.83,105.83,139.5
a,1408.41,1487.56,79.15,109.59
s,1628.41,1671.36,42.95,140.85
s,1768.3,1835.72,67.42,96.93
w,1913.47,2000.11,86.64,77.76
o,2119.83,2197.08,77.24,119.72
r,2314.29,2370.85,56.57,117.21
d,2504.23,2562.48,58.24,133.38
1,2654.21,2764.61,110.4,91.73
2,2822.66,2917.51,94.85,58.05
3,3018.36,3112.79,94.43,100.85
