key,press_time,release_time,dwell_time,flight_time
s,0.0,97.88,97.88,0.0
e,183.31,277.44,94.13,85.43
c,416.28,527.49,111.21,138.84
u,613.17,705.56,92.39,85.68
r,810.02,884.69,74.67,104.46
e,997.77,1075.02,77.25,113.08
p,1171.47,1278.72,107.25,96.45
a,1398.62,1502.85,104.23,119.9
s,1621.3,1695.82,74.52,118.46
s,1752.3,1842.47,90.17,56.48
w,1968.78,2048.34,79.56,126.32
o,2145.7,2251.84,106.13,97.36
r,2374.71,2457.35,82.64,122.87
d,2589.91,2688.83,98.93,132.56
1,2822.03,2905.13,83.1,133.2
2,3046.34,3174.05,127.71,141.21
3,3281.37,3392.16,110.79,107.33
