key,press_time,release_time,dwell_time,flight_time
s,0.0,83.72,83.72,0.0
e,222.27,310.24,87.97,138.55
c,410.45,482.19,71.73,100.21
u,604.44,728.96,124.51,122.26
r,868.14,941.1,72.96,139.18
e,1043.62,1146.54,102.93,102.52
p,1230.27,1324.19,93.92,83.72
a,1431.03,1506.92,75.89,106.84
s,1620.9,1689.22,68.32,113.98
s,1808.46,1873.86,65.4,119.24
w,1983.33,2041.24,57.91,109.47
o,2126.25,2209.17,82.92,85.01
r,2315.88,2400.25,84.37,106.71
d,2541.26,2597.09,55.83,141.01
1,2722.87,2800.61,77.75,125.78
2,2915.62,3004.42,88.8,115.01
3,3117.94,3244.42,126.48,113.52
