key,press_time,release_time,dwell_time,flight_time
s,0.0,192.07,192.07,0.0
e,500.8,637.07,136.27,308.72
c,806.88,1057.07,250.2,169.81
u,1255.99,1459.09,203.1,198.91
r,1570.32,1792.98,222.66,111.23
e,1987.03,2179.7,192.68,194.04
p,2432.09,2651.13,219.04,252.38
a,2851.14,3031.92,180.78,200.01
s,3281.72,3523.54,241.82,249.8
s,3766.68,3944.46,177.78,243.13
w,4219.7,4401.01,181.3,275.25
o,4571.73,4760.69,188.95,170.72
r,5005.41,5172.05,166.64,244.73
d,5418.06,5547.35,129.29,246.01
1,5686.68,5930.58,243.9,139.33
2,6146.82,6335.94,189.12,216.24
3,6589.28,6800.1,210.81,253.34
