key,press_time,release_time,dwell_time,flight_time
s,0.0,91.96,91.96,0.0
e,201.32,339.12,137.8,109.36
c,511.9,648.0,136.1,172.78
u,808.54,863.44,54.9,160.55
r,1006.3,1085.9,79.6,142.86
e,1230.33,1356.51,126.18,144.43
p,1494.1,1660.83,166.74,137.59
a,1817.33,1905.17,87.84,156.5
s,2088.42,2206.71,118.3,183.24
s,2354.15,2483.7,129.55,147.43
w,2651.97,2742.82,90.86,168.27
o,2884.86,3036.22,151.36,142.04
r,3146.12,3252.73,106.61,109.91
d,3392.95,3533.25,140.3,140.22
1,3695.71,3874.16,178.45,162.45
2,4017.39,4165.48,148.09,143.24
3,4226.43,4408.92,182.49,60.95
