key,press_time,release_time,dwell_time,flight_time
s,0.0,119.89,119.89,0.0
e,268.59,386.45,117.86,148.7
c,543.61,657.67,114.07,157.15
u,833.88,917.5,83.62,176.21
r,1033.58,1129.16,95.58,116.07
e,1258.08,1426.04,167.96,128.92
p,1566.44,1729.18,162.74,140.4
a,1833.65,1942.91,109.27,104.47
s,2052.76,2176.16,123.39,109.85
s,2358.56,2486.83,128.27,182.4
w,2608.69,2735.75,127.05,121.86
o,2854.39,3007.15,152.76,118.64
r,3186.83,3261.17,74.33,179.68
d,3425.37,3524.94,99.57,164.2
1,3660.36,3792.45,132.09,135.42
2,3915.97,4081.06,165.09,123.51
3,4241.43,4437.07,195.64,160.37
