key,press_time,release_time,dwell_time,flight_time
s,0.0,46.77,46.77,0.0
e,120.14,219.66,99.52,73.37
c,287.18,370.31,83.12,67.53
u,431.98,526.31,94.33,61.68
r,624.87,679.55,54.68,98.56
e,764.71,841.67,76.97,85.16
p,967.17,1020.05,52.88,125.49
a,1122.9,1229.19,106.29,102.85
s,1301.97,1341.97,40.0,72.78
s,1418.62,1490.66,72.04,76.65
w,1559.93,1634.16,74.23,69.27
o,1690.5,1761.26,70.76,56.34
r,1837.75,1902.71,64.97,76.49
d,2049.24,2121.94,72.7,146.53
1,2253.75,2382.18,128.43,131.81
2,2475.0,2584.87,109.86,92.82
3,2632.81,2718.02,85.21,47.94
