key,press_time,release_time,dwell_time,flight_time
s,0.0,107.59,107.59,0.0
e,230.99,337.83,106.85,123.4
c,489.12,552.74,63.62,151.29
u,673.82,750.25,76.43,121.08
r,863.96,958.03,94.07,113.7
e,1083.2,1242.83,159.64,125.17
p,1355.93,1488.99,133.06,113.09
a,1676.81,1793.41,116.6,187.82
s,1954.49,2058.21,103.72,161.07
s,2175.5,2301.06,125.56,117.29
w,2430.86,2509.97,79.11,129.8
o,2617.46,2767.56,150.1,107.49
r,2901.55,2959.1,57.55,133.99
d,3165.6,3308.09,142.49,206.5
1,3544.62,3715.23,170.61,236.53
2,3840.12,3978.0,137.88,124.89
3,4123.02,4299.37,176.35,145.02
