key,press_time,release_time,dwell_time,flight_time
s,0.0,160.02,160.02,0.0
e,257.42,345.96,88.55,97.4
c,523.0,643.6,120.6,177.04
u,782.4,943.83,161.42,138.81
r,1033.1,1184.91,151.82,89.27
e,1333.15,1447.35,114.19,148.24
p,1552.76,1706.42,153.66,105.42
a,1844.14,1944.95,100.81,137.72
s,2093.15,2181.37,88.22,148.2
s,2332.59,2426.84,94.25,151.22
w,2505.94,2605.98,100.05,79.1
o,2705.41,2806.49,101.08,99.43
r,2957.25,3068.2,110.95,150.76
d,3176.09,3258.17,82.08,107.89
1,3365.17,3505.88,140.71,106.99
2,3604.48,3780.4,175.92,98.6
3,3935.66,4093.63,157.97,155.26
