key,press_time,release_time,dwell_time,flight_time
s,0.0,77.5,77.5,0.0
e,161.1,271.56,110.46,83.6
c,380.41,425.72,45.31,108.85
u,511.05,586.84,75.8,85.33
r,658.8,733.59,74.79,71.95
e,863.75,960.3,96.55,130.16
p,1053.97,1151.94,97.97,93.67
a,1263.61,1342.48,78.87,111.68
s,1408.92,1474.11,65.19,66.43
s,1577.56,1676.42,98.87,103.45
w,1790.22,1835.3,45.08,113.8
o,1929.44,2007.96,78.52,94.13
r,2082.25,2171.5,89.26,74.29
d,2243.49,2314.51,71.02,71.99
1,2424.71,2504.39,79.68,110.2
2,2604.01,2700.68,96.67,99.61
3,2840.76,2912.44,71.68,140.08
