key,press_time,release_time,dwell_time,flight_time
s,0.0,122.21,122.21,0.0
e,307.02,479.51,172.49,184.81
c,631.24,730.91,99.67,151.73
u,889.82,1012.34,122.52,158.91
r,1267.66,1396.76,129.1,255.33
e,1561.21,1652.57,91.36,164.45
p,1902.95,2023.07,120.12,250.38
a,2148.03,2246.5,98.46,124.97
s,2379.95,2484.51,104.56,133.45
s,2605.87,2731.25,125.38,121.36
w,2915.88,3017.14,101.26,184.63
o,3121.02,3251.22,130.2,103.88
r,3383.52,3490.53,107.01,132.3
d,3659.92,3791.12,131.2,169.39
1,3886.02,4065.08,179.06,94.9
2,4257.86,4374.35,116.49,192.78
3,4466.71,4613.05,146.34,92.36
