key,press_time,release_time,dwell_time,flight_time
s,0.0,164.55,164.55,0.0
e,283.12,426.06,142.94,118.57
c,520.97,640.3,119.33,94.91
u,773.36,869.72,96.36,133.06
r,1013.94,1124.34,110.4,144.21
e,1238.42,1375.07,136.65,114.08
p,1467.17,1583.2,116.03,92.1
a,1720.46,1860.69,140.22,137.27
s,1992.07,2083.3,91.23,131.38
s,2196.64,2307.0,110.36,113.34
w,2396.63,2550.4,153.78,89.62
o,2665.03,2778.96,113.92,114.63
r,2952.54,3063.57,111.03,173.58
d,3152.85,3294.61,141.77,89.28
1,3456.95,3600.52,143.57,162.34
2,3777.53,3894.56,117.03,177.01
3,4039.34,4180.58,141.24,144.78
