key,press_time,release_time,dwell_time,flight_time
s,0.0,94.54,94.54,0.0
e,185.1,269.08,83.98,90.55
c,399.01,448.02,49.01,129.93
u,543.15,616.34,73.19,95.13
r,782.06,866.71,84.65,165.72
e,977.36,1072.88,95.52,110.64
p,1211.45,1321.09,109.65,138.57
a,1408.71,1519.38,110.67,87.62
s,1620.67,1695.44,74.77,101.29
s,1845.42,1916.08,70.66,149.98
w,2008.88,2090.67,81.78,92.8
o,2177.9,2234.56,56.66,87.23
r,2313.23,2401.52,88.29,78.67
d,2475.61,2540.21,64.6,74.09
1,2636.9,2734.09,97.19,96.69
2,2853.65,2951.68,98.03,119.56
3,3095.94,3167.35,71.41,144.26
