key,press_time,release_time,dwell_time,flight_time
s,0.0,96.35,96.35,0.0
e,210.23,308.49,98.26,113.88
c,402.66,500.94,98.27,94.17
u,564.41,614.67,50.25,63.48
r,661.03,731.14,70.11,46.37
e,852.02,934.31,82.29,120.87
p,1058.94,1173.4,114.45,124.63
a,1303.47,1378.38,74.91,130.07
s,1502.59,1610.8,108.21,124.21
s,1715.71,1780.64,64.93,104.91
w,1847.0,1955.81,108.81,66.36
o,2068.94,2183.56,114.62,113.13
r,2336.52,2447.26,110.75,152.96
d,2524.04,2584.02,59.98,76.78
1,2708.92,2812.39,103.47,124.9
2,2950.33,3037.94,87.61,137.94
3,3143.45,3255.15,111.69,105.52
